"Skaters"
"Pos","Player","Team","Eligible","Status","Opponent","GP","G","A","Pt","+/-","PIM","SOG","PPP","SHP","Hit","Blk"
"F","Casey Cizikas","NYI","F","Act","CBJ 5<br/>@NYI 4 F","2","0","0","0","0","0","3","0","0","2","0"
"F","Kyle Clifford","LAK","F","Act","SJS 1<br/>@LAK 4 F","3","0","0","0","2","0","3","0","0","7","0"
"F","Matt Duchene","COL","F","Act","CHI 2<br/>@COL 3 F","2","1","1","2","2","0","8","0","0","0","2"
"F","Alex Galchenyuk","MTL","F","Act","MTL 4<br/>@TOR 3 F","4","0","1","1","-1","6","8","0","0","3","3"
"F","Johnny Gaudreau","CGY","F","Act","CGY 1<br/>@WPG 5 F","3","1","3","4","-1","2","7","3","0","1","0"
"F","Adam Henrique","NJD","F","Act","NJD 2<br/>@FLA 3 F","3","1","2","3","1","0","5","0","0","3","0"
"F","Jonathan Huberdeau","FLA","F","Act","NJD 2<br/>@FLA 3 F","3","0","2","2","1","0","10","0","0","1","1"
"F","Leo Komarov","TOR","F","Act","MTL 4<br/>@TOR 3 F","3","1","1","2","-1","0","4","0","0","12","1"
"F","Gabriel Landeskog","COL","F","Act","CHI 2<br/>@COL 3 F","2","1","1","2","2","2","3","0","0","7","2"
"F","Brandon Saad","CHI","F","Act","CHI 2<br/>@COL 3 F","3","0","0","0","-1","0","10","0","0","1","3"
"F","Vladimir Tarasenko","STL","F","Act","MIN 2<br/>@STL 4 F","4","1","2","3","0","2","16","1","0","2","2"
"F","Tommy Wingels","SJS","F","Act","SJS 1<br/>@LAK 4 F","3","1","0","1","1","0","7","0","0","5","4"
"D","Jonas Brodin","MIN","D","Act","MIN 2<br/>@STL 4 F","3","1","1","2","1","0","7","0","0","3","5"
"D","Danny DeKeyser","DET","D","Act","DET 2<br/>@CAR 0 F","3","0","0","0","0","0","0","0","0","2","2"
"D","Jake Gardiner","TOR","D","Act","MTL 4<br/>@TOR 3 F","3","1","0","1","0","0","2","0","0","8","1"
"D","Michal Jordan","CAR","D","Act","DET 2<br/>@CAR 0 F","1","0","0","0","-1","0","1","0","0","0","2"
"D","Morgan Rielly","TOR","D","Act","MTL 4<br/>@TOR 3 F","3","0","0","0","-4","0","8","0","0","4","5"
"D","Rob Scuderi","PIT","D","Act","PIT 2<br/>@BUF 0 F","3","0","0","0","-2","0","2","0","0","1","3"
"F","Nicholas Shore","LAK","F","Res","SJS 1<br/>@LAK 4 F","3","0","0","0","-1","4","5","0","0","10","0"
"F","Joe Vitale","ARI","F","Res","ANA 2<br/>@ARI 1 F","4","0","1","1","0","4","1","0","0","9","3"
"D","Tim Gleason","CAR/WSH","D","IR","NYR 4<br/>@WSH 2 F","1","0","0","0","1","0","0","0","0","1","1"
"F","Nicolas Aube-Kubel","PHI","F","Min","OTT 3<br/>@PHI 1 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Justin Bailey","BUF","F","Min","PIT 2<br/>@BUF 0 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Alexandre Bolduc","ARI","F","Min","ANA 2<br/>@ARI 1 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Matt Carey","CHI","F","Min","CHI 2<br/>@COL 3 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Ryan Carpenter","SJS","F","Min","SJS 1<br/>@LAK 4 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Andrew Copp","WPG","F","Min","CGY 1<br/>@WPG 5 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Nick Cousins","PHI","F","Min","OTT 3<br/>@PHI 1 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Justin Florek","BOS","F","Min","BOS 2<br/>@TBL 3 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Ryan Haggerty","NYR","F","Min","NYR 4<br/>@WSH 2 F","0","0","0","0","0","0","0","0","0","0","0"
"F","John Hayden","SEA","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Edwin Hedberg","(N/A)","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Scott Laughton","PHI","F","Min","OTT 3<br/>@PHI 1 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Saku Maenalanen","(N/A)","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Sean Malone","(N/A)","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Sonny Milano","CBJ","F","Min","CBJ 5<br/>@NYI 4 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Ryan Olsen","WPG","F","Min","CGY 1<br/>@WPG 5 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Ryan Rupert","TOR","F","Min","MTL 4<br/>@TOR 3 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Quentin Shore","OTT","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Frank Vatrano","BOS","F","Min","BOS 2<br/>@TBL 3 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Mike Vecchione","WSH","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Mike Winther","DAL","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Michael Zalewski","VAN","F","Min","EDM 5<br/>@VAN 6 F","0","0","0","0","0","0","0","0","0","0","0"
"D","Louie Belpedio","WSH","D","Min","","0","0","0","0","0","0","0","0","0","0","0"
"D","Connor Clifton","ARI","D","Min","ANA 2<br/>@ARI 1 F","0","0","0","0","0","0","0","0","0","0","0"
"D","Christian Djoos","WSH","D","Min","NYR 4<br/>@WSH 2 F","0","0","0","0","0","0","0","0","0","0","0"
"D","Derek Forbort","LAK","D","Min","SJS 1<br/>@LAK 4 F","0","0","0","0","0","0","0","0","0","0","0"
"D","Mark Friedman","NSH","D","Min","","0","0","0","0","0","0","0","0","0","0","0"
