"Skaters"
"Pos","Player","Team","Eligible","Status","Opponent","GP","G","A","Pt","+/-","PIM","SOG","PPP","SHP","Hit","Blk"
"F","Brian Boyle","NJD/NSH","F","Act","CHI 2<br/>@NSH 5 F","60","17","6","23","-11","29","108","9","2","120","40"
"F","Dustin Brown","LAK","F","Act","VGK 2<br/>@LAK 5 F","61","20","23","43","-11","18","157","9","2","133","27"
"F","Mike Hoffman","FLA","F","Act","NJD 4<br/>@FLA 3 F","73","34","31","65","-20","30","223","33","0","34","24"
"F","Dylan Larkin","DET","F","Act","BUF 7<br/>@DET 1 F","61","21","31","52","-12","59","211","13","2","70","34"
"F","Oskar Lindblom","PHI","F","Act","CAR 4<br/>@PHI 3 F","71","12","16","28","-5","18","141","2","0","58","46"
"F","Brad Malone","EDM","F","Act","EDM 3<br/>@CGY 1 F","12","0","0","0","-1","0","11","0","0","21","2"
"F","Jordan Martinook","CAR","F","Act","CAR 4<br/>@PHI 3 F","70","15","8","23","6","38","127","0","1","164","39"
"F","Jason Pominville","BUF","F","Act","BUF 7<br/>@DET 1 F","63","14","13","27","-1","4","109","2","0","16","17"
"F","Michael Rasmussen","DET","F","Act","BUF 7<br/>@DET 1 F","60","7","10","17","-7","27","70","3","0","81","27"
"F","Carter Rowney","ANA","F","Act","","53","5","10","15","2","12","41","0","1","159","29"
"F","Zach Sanford","STL","F","Act","VAN 2<br/>@STL 3 F","49","5","10","15","5","21","68","1","0","38","29"
"F","Vladimir Sobotka","BUF","F","Act","BUF 7<br/>@DET 1 F","67","5","8","13","-19","22","70","0","1","84","29"
"D","Brandon Davidson","CHI","D","Act","CHI 2<br/>@NSH 5 F","9","0","1","1","-3","15","6","0","0","14","12"
"D","Duncan Keith","CHI","D","Act","CHI 2<br/>@NSH 5 F","75","6","31","37","12","66","124","3","1","40","133"
"D","Niklas Kronwall","DET","D","Act","BUF 7<br/>@DET 1 F","72","3","20","23","-3","38","70","6","0","80","83"
"D","Charlie McAvoy","BOS","D","Act","TBL 6<br/>@BOS 3 F","46","6","19","25","19","33","63","1","1","87","77"
"D","Jake Middleton","SJS","D","Act","COL 2<br/>@SJS 5 F","0","0","0","0","0","0","0","0","0","0","0"
"D","Urho Vaakanainen","BOS","D","Act","TBL 6<br/>@BOS 3 F","2","0","0","0","-1","0","2","0","0","0","0"
