"Skaters"
"Pos","Player","Team","Eligible","Status","Opponent","GP","G","A","Pt","+/-","PIM","SOG","PPP","SHP","Hit","Blk"
"F","Viktor Arvidsson","EDM","F","Act","","4","2","0","2","-4","2","12","1","0","3","2"
"F","Jamie Benn","DAL","F","Act","","9","0","4","4","1","2","10","1","0","13","2"
"F","Thomas Bordeleau","SJS","F","Act","","0","0","0","0","0","0","0","0","0","0","0"
"F","Conor Garland","VAN","F","Act","","8","2","2","4","-5","0","15","2","0","6","8"
"F","Yanni Gourde","SEA/TBL","F","Act","TBL 0<br/>@NYR 4 F","10","0","6","6","5","14","12","0","0","20","4"
"F","Roope Hintz","DAL","F","Act","","11","3","9","12","6","6","16","4","0","13","5"
"F","Wyatt Johnston","DAL","F","Act","","11","7","0","7","0","2","21","2","0","7","7"
"F","Dakota Joshua","VAN","F","Act","","8","1","2","3","-3","12","11","0","0","31","4"
"F","Travis Konecny","PHI","F","Act","PHI 4<br/>@BUF 5 F","9","2","7","9","-1","6","22","1","0","8","8"
"F","Nick Paul","TBL","F","Act","TBL 0<br/>@NYR 4 F","10","2","1","3","4","0","24","0","0","10","10"
"F","Vincent Trocheck","NYR","F","Act","TBL 0<br/>@NYR 4 F","8","2","4","6","3","2","14","0","1","21","5"
"F","Tom Wilson","WSH","F","Act","WSH 2<br/>@PIT 5 F","10","3","3","6","1","18","14","1","1","30","6"
"D","Bowen Byram","BUF","D","Act","PHI 4<br/>@BUF 5 F","11","0","5","5","5","10","9","0","0","4","20"
"D","Noah Hanifin","VGK","D","Act","","10","0","6","6","8","0","15","3","0","3","13"
"D","Nick Jensen","OTT","D","Act","CAR 5<br/>@OTT 7 F","3","0","1","1","2","0","4","0","0","4","6"
"D","Jake McCabe","TOR","D","Act","DET 3<br/>@TOR 4 F","9","0","6","6","2","2","9","0","1","16","18"
"D","Scott Perunovich","STL/NYI","D","Act","NYI 1<br/>@CBJ 6 F","0","0","0","0","0","0","0","0","0","0","0"
"D","Matt Roy","WSH","D","Act","WSH 2<br/>@PIT 5 F","8","1","2","3","-6","0","12","0","0","11","10"
"F","Lawson Crouse","UTA","F","Res","","6","1","0","1","0","0","10","0","0","20","3"
"F","Jordan Kyrou","STL","F","Res","","10","6","3","9","9","0","33","1","0","7","4"
"D","Thomas Harley","DAL","D","Res","","11","4","6","10","12","2","27","3","0","4","15"
"F","Oliver Bjorkstrand","SEA/TBL","F","IR","TBL 0<br/>@NYR 4 F","10","3","3","6","4","2","17","2","0","7","9"
"F","Xavier Bourgault","OTT","F","Min","CAR 5<br/>@OTT 7 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Braeden Bowman","VGK","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Atlee Calvert","PIT","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Connor Clattenburg","EDM","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Ryan Conmy","LAK","F","Min","CGY 5<br/>@LAK 1 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Logan Cooley","UTA","F","Min","","10","4","4","8","-6","6","22","1","0","9","3"
"F","Lucas Ellinas","OTT","F","Min","CAR 5<br/>@OTT 7 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Aiden Fink","NSH","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Nick Foligno","CHI","F","Min","","2","0","1","1","-2","0","6","0","0","4","0"
"F","Luke Haymes","TOR","F","Min","DET 3<br/>@TOR 4 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Isaac Howard","TBL","F","Min","TBL 0<br/>@NYR 4 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Topias Hynninen","(N/A)","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Alex Jefferies","NYI","F","Min","NYI 1<br/>@CBJ 6 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Tyler Kopff","BUF","F","Min","PHI 4<br/>@BUF 5 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Ayrton Martino","DAL","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
