"Skaters"
"Pos","Player","Team","Eligible","Status","Opponent","GP","G","A","Pt","+/-","PIM","SOG","PPP","SHP","Hit","Blk"
"F","Noel Acciari","BOS","F","Act","","17","0","2","2","0","4","12","0","0","39","3"
"F","Alex Burmistrov","WPG/ARI","F","Act","","42","1","10","11","-8","12","35","2","1","58","16"
"F","Jason Chimera","NYI","F","Act","OTT 2<br/>@NYI 4 F","33","12","5","17","11","15","52","0","1","55","11"
"F","Andrew Desjardins","CHI","F","Act","","32","0","1","1","-4","13","27","0","0","55","10"
"F","Loui Eriksson","VAN","F","Act","VAN 2<br/>@EDM 5 F","65","11","13","24","-9","8","132","7","1","11","26"
"F","Mike Fisher","NSH","F","Act","","61","16","21","37","-1","51","103","16","0","132","54"
"F","Jori Lehtera","STL","F","Act","COL 2<br/>@STL 3 F","32","2","7","9","-4","22","32","1","0","40","14"
"F","Cody McLeod","COL/NSH","F","Act","","43","4","1","5","-2","87","22","0","0","101","7"
"F","Tom Sestito","PIT","F","Act","PIT 2<br/>@NYR 3 F","3","0","1","1","0","17","0","0","0","4","0"
"F","Antoine Vermette","ANA","F","Act","LAK 3<br/>@ANA 4 F","58","8","14","22","-10","36","75","9","0","44","38"
"F","Radim Vrbata","ARI","F","Act","","65","15","33","48","-17","10","192","14","0","41","24"
"F","Mika Zibanejad","NYR","F","Act","PIT 2<br/>@NYR 3 F","21","5","10","15","1","6","48","5","0","7","10"
"D","Josh Gorges","BUF","D","Act","BUF 2<br/>@TBL 4 F","3","0","0","0","4","2","1","0","0","12","1"
"D","Matt Hunwick","TOR","D","Act","CBJ 3<br/>@TOR 2 F","46","1","9","10","-3","10","50","0","0","64","58"
"D","Jack Johnson","CBJ","D","Act","CBJ 3<br/>@TOR 2 F","54","3","12","15","15","22","82","1","0","59","84"
"D","Connor Murphy","ARI","D","Act","","59","1","13","14","-9","31","53","0","0","139","85"
"D","Luca Sbisa","VAN","D","Act","VAN 2<br/>@EDM 5 F","27","1","5","6","0","24","28","0","0","43","44"
"D","Zach Werenski","CBJ","D","Act","CBJ 3<br/>@TOR 2 F","51","4","22","26","10","10","125","13","0","23","59"
"D","Mark Borowiecki","OTT","D","Res","OTT 2<br/>@NYI 4 F","49","1","1","2","-3","93","30","0","0","256","67"
"D","Brian Dumoulin","PIT","D","Res","PIT 2<br/>@NYR 3 F","24","0","3","3","-7","10","31","1","0","42","35"
"D","Carl Gunnarsson","STL","D","Res","COL 2<br/>@STL 3 F","23","0","2","2","-5","0","18","0","0","16","25"
"D","Philip Larsen","VAN","D","Res","VAN 2<br/>@EDM 5 F","7","0","1","1","-5","2","10","0","0","2","10"
"F","Bobby Ryan","OTT","F","IR","OTT 2<br/>@NYI 4 F","50","12","12","24","-3","16","84","5","0","83","29"
"F","J.C. Beaudin","COL","F","Min","COL 2<br/>@STL 3 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Brad Boyes","(N/A)","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Todd Burgess","(N/A)","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Mitch Callahan","DET","F","Min","NJD 1<br/>@DET 4 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Filip Chlapik","OTT","F","Min","OTT 2<br/>@NYI 4 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Marc-Andre Cliche","TOR","F","Min","CBJ 3<br/>@TOR 2 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Matt DAgostini","(N/A)","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Brandon Duhaime","WSH","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Patrick Dwyer","(N/A)","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Matt Ellis","BUF","F","Min","BUF 2<br/>@TBL 4 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Kyle Gibbons","(N/A)","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Tyrell Goulbourne","PHI","F","Min","CAR 4<br/>@PHI 3 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Ryan Hamilton","EDM","F","Min","VAN 2<br/>@EDM 5 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Samuel Henley","COL","F","Min","COL 2<br/>@STL 3 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Matheson Iacopelli","CHI","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Nick Johnson","(N/A)","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Fredrik Karlstrom","NYI","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Mike Knuble","(N/A)","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Joona Koppanen","PIT","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Ben Maxwell","(N/A)","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","John McCarthy","SJS","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Andy McDonald","STL","F","Min","COL 2<br/>@STL 3 F","0","0","0","0","0","0","0","0","0","0","0"
