"Skaters"
"Pos","Player","Team","Eligible","Status","Opponent","GP","G","A","Pt","+/-","PIM","SOG","PPP","SHP","Hit","Blk"
"F","Tyler Bertuzzi","DET","F","Act","BUF 7<br/>@DET 1 F","65","15","18","33","5","30","108","1","0","69","35"
"F","Max Domi","MTL","F","Act","TOR 5<br/>@MTL 6 F","76","26","41","67","15","80","182","11","0","51","37"
"F","Marcus Foligno","MIN","F","Act","MIN 0<br/>@DAL 3 F","75","6","12","18","-2","53","77","1","1","190","37"
"F","Michael Frolik","CGY","F","Act","EDM 3<br/>@CGY 1 F","55","14","17","31","24","24","110","0","2","50","17"
"F","Mark Jankowski","CGY","F","Act","EDM 3<br/>@CGY 1 F","72","11","16","27","3","10","91","0","8","29","55"
"F","Adrian Kempe","LAK","F","Act","VGK 2<br/>@LAK 5 F","73","11","15","26","-11","36","107","4","0","79","18"
"F","Denis Malgin","FLA","F","Act","NJD 4<br/>@FLA 3 F","45","7","7","14","-9","12","60","0","0","36","20"
"F","Stefan Noesen","NJD","F","Act","NJD 4<br/>@FLA 3 F","31","3","5","8","-15","24","43","0","0","76","18"
"F","Corey Perry","ANA","F","Act","","23","5","3","8","-12","23","42","4","0","17","11"
"F","Jordan Staal","CAR","F","Act","CAR 4<br/>@PHI 3 F","42","9","13","22","-3","20","109","1","0","107","13"
"F","Teuvo Teravainen","CAR","F","Act","CAR 4<br/>@PHI 3 F","75","19","51","70","27","12","155","21","5","28","23"
"F","Troy Terry","ANA","F","Act","","27","3","8","11","5","2","21","5","0","4","10"
"D","Jason Demers","ARI","D","Act","WPG 4<br/>@ARI 2 F","28","2","3","5","4","8","30","1","0","37","34"
"D","Darnell Nurse","EDM","D","Act","EDM 3<br/>@CGY 1 F","75","8","29","37","-8","81","177","9","1","152","128"
"D","Alex Petrovic","FLA/EDM","D","Act","EDM 3<br/>@CGY 1 F","35","0","2","2","-15","26","47","0","0","116","53"
"D","Ivan Provorov","PHI","D","Act","CAR 4<br/>@PHI 3 F","76","7","18","25","-16","32","132","2","0","111","140"
"D","Travis Sanheim","PHI","D","Act","CAR 4<br/>@PHI 3 F","76","9","22","31","-2","16","105","4","0","42","127"
"D","Brady Skjei","NYR","D","Act","NYR 4<br/>@PIT 3 F","68","5","16","21","-9","38","103","0","1","155","101"
"F","Justin Abdelkader","DET","F","Res","BUF 7<br/>@DET 1 F","71","6","13","19","-14","38","95","2","1","185","34"
"F","Ryan Getzlaf","ANA","F","Res","","64","13","34","47","-18","48","126","11","0","145","71"
"F","Ty Rattie","EDM","F","Res","EDM 3<br/>@CGY 1 F","39","3","4","7","-2","2","67","1","0","41","6"
"D","Clayton Stoner","(N/A)","D","IR","","0","0","0","0","0","0","0","0","0","0","0"
"F","Justin Almeida","PIT","F","Min","NYR 4<br/>@PIT 3 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Justin Auger","(N/A)","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Skyler BrindAmour","CAR","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Gilbert Brule","(N/A)","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Jacob de la Rose","MTL/DET","F","Min","BUF 7<br/>@DET 1 F","47","3","5","8","-9","14","47","0","0","57","27"
"F","Ty Dellandrea","DAL","F","Min","MIN 0<br/>@DAL 3 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Morgan Frost","PHI","F","Min","CAR 4<br/>@PHI 3 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Brady Gilmour","DET","F","Min","BUF 7<br/>@DET 1 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Vladislav Kara","TOR","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Scott Kosmachuk","COL","F","Min","COL 2<br/>@SJS 5 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Kyle Maksimovich","(N/A)","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Shawn Matthias","(N/A)","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Jayson Megna","WSH","F","Min","NYI 3<br/>@WSH 0 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Fredrik Olofsson","(N/A)","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Jacob Peterson","(N/A)","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"F","Michael Sgarbossa","WSH","F","Min","NYI 3<br/>@WSH 0 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Beau Starrett","EDM","F","Min","EDM 3<br/>@CGY 1 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Jack Studnicka","BOS","F","Min","TBL 6<br/>@BOS 3 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Carsen Twarynski","PHI","F","Min","CAR 4<br/>@PHI 3 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Brendan Warren","PHI","F","Min","CAR 4<br/>@PHI 3 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Ryan White","(N/A)","F","Min","","0","0","0","0","0","0","0","0","0","0","0"
"D","Niclas Almari","(N/A)","D","Min","","0","0","0","0","0","0","0","0","0","0","0"
"D","Chris Butler","STL","D","Min","VAN 2<br/>@STL 3 F","8","0","0","0","2","0","5","0","0","11","12"
"D","Brandon Crawley","NYR","D","Min","NYR 4<br/>@PIT 3 F","0","0","0","0","0","0","0","0","0","0","0"
"D","Simon Despres","MTL","D","Min","TOR 5<br/>@MTL 6 F","0","0","0","0","0","0","0","0","0","0","0"
"D","Mark Fayne","(N/A)","D","Min","","0","0","0","0","0","0","0","0","0","0","0"
"D","Cody Franson","WSH","D","Min","","0","0","0","0","0","0","0","0","0","0","0"
"D","Aaron Hyman","CGY","D","Min","EDM 3<br/>@CGY 1 F","0","0","0","0","0","0","0","0","0","0","0"
"D","Joey Keane","NYR","D","Min","NYR 4<br/>@PIT 3 F","0","0","0","0","0","0","0","0","0","0","0"
"D","Chad Krys","CHI","D","Min","CHI 2<br/>@NSH 5 F","0","0","0","0","0","0","0","0","0","0","0"
"D","Roope Laavainen","CHI","D","Min","","0","0","0","0","0","0","0","0","0","0","0"
"D","Josh Mahura","ANA","D","Min","","15","1","4","5","-2","4","17","3","0","6","12"
"D","Benjamin Mirageas","NYI","D","Min","NYI 3<br/>@WSH 0 F","0","0","0","0","0","0","0","0","0","0","0"
"D","Alexander Romanov","NYI","D","Min","","0","0","0","0","0","0","0","0","0","0","0"
"D","John St. Ivany","PIT","D","Min","NYR 4<br/>@PIT 3 F","0","0","0","0","0","0","0","0","0","0","0"
"D","Chris Summers","PIT","D","Min","NYR 4<br/>@PIT 3 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Connor Crisp","(N/A)","F","-","","0","0","0","0","0","0","0","0","0","0","0"
"F","Brian Hart","TBL","F","-","TBL 6<br/>@BOS 3 F","0","0","0","0","0","0","0","0","0","0","0"
"F","Justin Hodgman","STL","F","-","VAN 2<br/>@STL 3 F","0","0","0","0","0","0","0","0","0","0","0"
